"user_input","items_json"
"Okay nix 9 of the nuts, put in two dozen radishes, throw in a couple donuts, plus slap on 3 chicken thighs","[{""action"": ""remove"", ""product"": ""nuts"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""radishes"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""donuts"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""chicken thighs"", ""quantity"": 3}]"
"Slap on sixteen peanut butters, get rid of seven raspberries, load up with two buns, then put in eleven tomatoes and pack in 3 juices","[{""action"": ""add"", ""product"": ""peanut butters"", ""quantity"": 16}, {""action"": ""remove"", ""product"": ""raspberries"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""buns"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""tomatoes"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""juices"", ""quantity"": 3}]"
"Hey chuck in 9 ice creams, bring me a dozen mussels, get me one wines, take off a few ham slices, toss in nineteen asparagus bunches","[{""action"": ""add"", ""product"": ""ice creams"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""mussels"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""wines"", ""quantity"": 1}, {""action"": ""remove"", ""product"": ""ham slices"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""asparagus bunches"", ""quantity"": 19}]"
"Tack on 11 clams, and also pull out nine of them granola bars please","[{""action"": ""add"", ""product"": ""clams"", ""quantity"": 11}, {""action"": ""remove"", ""product"": ""granola bars"", ""quantity"": 9}]"
"Hey slap on nine pistachios in there, then nix two dozen candy bars, stock up on 17 ham slices, and also scrub thirteen of the cupcakes cheers","[{""action"": ""add"", ""product"": ""pistachios"", ""quantity"": 9}, {""action"": ""remove"", ""product"": ""candy bars"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""ham slices"", ""quantity"": 17}, {""action"": ""remove"", ""product"": ""cupcakes"", ""quantity"": 13}]"
"Alright take out 10 tomatoes, drop nineteen napkins, ring up six beets please","[{""action"": ""remove"", ""product"": ""tomatoes"", ""quantity"": 10}, {""action"": ""remove"", ""product"": ""napkins"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""beets"", ""quantity"": 6}]"
"Alright stick in 10 burgers, plus take off 2 water bottles thanks","[{""action"": ""add"", ""product"": ""burgers"", ""quantity"": 10}, {""action"": ""remove"", ""product"": ""water bottles"", ""quantity"": 2}]"
"Okay throw on four walnuts, slap on fourteen buns, then load up with two dozen cashews, then cut half a dozen limes","[{""action"": ""add"", ""product"": ""walnuts"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""buns"", ""quantity"": 14}, {""action"": ""add"", ""product"": ""cashews"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""limes"", ""quantity"": 6}]"
"Yo cut twenty loaves, tack on 11 olive jars, and pile on two dozen grapes","[{""action"": ""remove"", ""product"": ""loaves"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""olive jars"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""grapes"", ""quantity"": 24}]"
"Leave out thirteen of the lettuces, add 2 cookies, take away one of them bagels","[{""action"": ""remove"", ""product"": ""lettuces"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""cookies"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""bagels"", ""quantity"": 1}]"
"Include a pair of cookies in there, scan in ten bananas, then throw in six pickle jars, and also take out eight toothpastes","[{""action"": ""add"", ""product"": ""cookies"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""bananas"", ""quantity"": 10}, {""action"": ""add"", ""product"": ""pickle jars"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""toothpastes"", ""quantity"": 8}]"
"Pull out a dozen of the strawberries, then chuck in one toothpastes and stick in 9 soaps","[{""action"": ""remove"", ""product"": ""strawberries"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""toothpastes"", ""quantity"": 1}, {""action"": ""add"", ""product"": ""soaps"", ""quantity"": 9}]"
"Cut 16 toothpastes, get rid of 13 bananas, cut 21 sweet potatoes, and also load up with 21 pears","[{""action"": ""remove"", ""product"": ""toothpastes"", ""quantity"": 16}, {""action"": ""remove"", ""product"": ""bananas"", ""quantity"": 13}, {""action"": ""remove"", ""product"": ""sweet potatoes"", ""quantity"": 21}, {""action"": ""add"", ""product"": ""pears"", ""quantity"": 21}]"
"Alright knock off 2 of them turkey slices, then add 21 toothbrushes, scan in 6 olive jars, pile on 25 deodorants and throw in 1 trash bags","[{""action"": ""remove"", ""product"": ""turkey slices"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""toothbrushes"", ""quantity"": 21}, {""action"": ""add"", ""product"": ""olive jars"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""deodorants"", ""quantity"": 25}, {""action"": ""add"", ""product"": ""trash bags"", ""quantity"": 1}]"
"Put in thirteen potatoes, throw in five walnuts","[{""action"": ""add"", ""product"": ""potatoes"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""walnuts"", ""quantity"": 5}]"
"Give me half a dozen baguettes, drop in 7 wings, and get rid of six honeys","[{""action"": ""add"", ""product"": ""baguettes"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""wings"", ""quantity"": 7}, {""action"": ""remove"", ""product"": ""honeys"", ""quantity"": 6}]"
"Give me 12 turkey slices, then take off five limes","[{""action"": ""add"", ""product"": ""turkey slices"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""limes"", ""quantity"": 5}]"
"Alright tack on 13 kiwis, pile on 25 apples, skip 25 of the salmon fillets, and also get rid of fourteen cakes","[{""action"": ""add"", ""product"": ""kiwis"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""apples"", ""quantity"": 25}, {""action"": ""remove"", ""product"": ""salmon fillets"", ""quantity"": 25}, {""action"": ""remove"", ""product"": ""cakes"", ""quantity"": 14}]"
"Leave out 23 radishes, scrub nine sour creams, slap on a pair of donuts in there, cut a dozen pickle jars and pile on 19 cucumbers","[{""action"": ""remove"", ""product"": ""radishes"", ""quantity"": 23}, {""action"": ""remove"", ""product"": ""sour creams"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""donuts"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""pickle jars"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""cucumbers"", ""quantity"": 19}]"
"Okay bring me one pizzas, ring up a dozen cucumbers, then scrap half a dozen tortillas cheers","[{""action"": ""add"", ""product"": ""pizzas"", ""quantity"": 1}, {""action"": ""add"", ""product"": ""cucumbers"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""tortillas"", ""quantity"": 6}]"
"Stick in 4 kombuchas, scan in 9 baguettes, cut 20 carrots, bring me 5 kale bunches in there, pile on a few bananas in there","[{""action"": ""add"", ""product"": ""kombuchas"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""baguettes"", ""quantity"": 9}, {""action"": ""remove"", ""product"": ""carrots"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""kale bunches"", ""quantity"": 5}, {""action"": ""add"", ""product"": ""bananas"", ""quantity"": 3}]"
"Give me 1 pies, then pull five salads, nix eighteen raspberries, and scrap 24 of those jams","[{""action"": ""add"", ""product"": ""pies"", ""quantity"": 1}, {""action"": ""remove"", ""product"": ""salads"", ""quantity"": 5}, {""action"": ""remove"", ""product"": ""raspberries"", ""quantity"": 18}, {""action"": ""remove"", ""product"": ""jams"", ""quantity"": 24}]"
"Yo throw on nine onions, throw on 19 olive jars, and scrub twelve raspberries please","[{""action"": ""add"", ""product"": ""onions"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""olive jars"", ""quantity"": 19}, {""action"": ""remove"", ""product"": ""raspberries"", ""quantity"": 12}]"
"Alright lose half a dozen celery stalks, then tack on two dozen leeks, plus pile on a couple bacon packs","[{""action"": ""remove"", ""product"": ""celery stalks"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""leeks"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""bacon packs"", ""quantity"": 2}]"
"Yo throw in a couple shrimp in there, take out six candy bars, take out 14 prawns, drop in a pair of rolls","[{""action"": ""add"", ""product"": ""shrimp"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""candy bars"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""prawns"", ""quantity"": 14}, {""action"": ""add"", ""product"": ""rolls"", ""quantity"": 2}]"
"Yo throw on a few ground beef packs, leave out one steaks, and stick in five shampoos thanks","[{""action"": ""add"", ""product"": ""ground beef packs"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""steaks"", ""quantity"": 1}, {""action"": ""add"", ""product"": ""shampoos"", ""quantity"": 5}]"
"Alright pull two dozen raspberries, stick in 23 rice bags, then kick out a dozen of the croissants","[{""action"": ""remove"", ""product"": ""raspberries"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""rice bags"", ""quantity"": 23}, {""action"": ""remove"", ""product"": ""croissants"", ""quantity"": 12}]"
"Alright drop in four razors, scrub 23 chips, bring me four sour creams in there and toss in a couple candy bars please","[{""action"": ""add"", ""product"": ""razors"", ""quantity"": 4}, {""action"": ""remove"", ""product"": ""chips"", ""quantity"": 23}, {""action"": ""add"", ""product"": ""sour creams"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""candy bars"", ""quantity"": 2}]"
"Hey throw on 3 razors in there, then get me thirteen brownies, throw on 12 pineapples, leave out one pork chops, and also get me 11 lemons","[{""action"": ""add"", ""product"": ""razors"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""brownies"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""pineapples"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""pork chops"", ""quantity"": 1}, {""action"": ""add"", ""product"": ""lemons"", ""quantity"": 11}]"
"Okay cut 1 almonds, pack in half a dozen pears in there, scan in two tacos, add twenty bell peppers, and take out a couple of those ribs","[{""action"": ""remove"", ""product"": ""almonds"", ""quantity"": 1}, {""action"": ""add"", ""product"": ""pears"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""tacos"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""bell peppers"", ""quantity"": 20}, {""action"": ""remove"", ""product"": ""ribs"", ""quantity"": 2}]"
"Bring me 21 bell peppers in there, get me two dozen pretzels, remove 16 shrimp and pile on 9 steaks","[{""action"": ""add"", ""product"": ""bell peppers"", ""quantity"": 21}, {""action"": ""add"", ""product"": ""pretzels"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""shrimp"", ""quantity"": 16}, {""action"": ""add"", ""product"": ""steaks"", ""quantity"": 9}]"
"Load up with nineteen clams, grab me half a dozen protein bars, and also ring up 23 buns","[{""action"": ""add"", ""product"": ""clams"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""protein bars"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""buns"", ""quantity"": 23}]"
"Okay include 18 eggplants in there, lose two peanut butters, and bring me 2 pears","[{""action"": ""add"", ""product"": ""eggplants"", ""quantity"": 18}, {""action"": ""remove"", ""product"": ""peanut butters"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""pears"", ""quantity"": 2}]"
"Knock off one razors, stick in a couple bell peppers and scan in 1 corn cobs cheers","[{""action"": ""remove"", ""product"": ""razors"", ""quantity"": 1}, {""action"": ""add"", ""product"": ""bell peppers"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""corn cobs"", ""quantity"": 1}]"
"Bring me six salads in there, then leave out five shampoos, then drop in two dozen chocolates, and also scrap a dozen of the steaks","[{""action"": ""add"", ""product"": ""salads"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""shampoos"", ""quantity"": 5}, {""action"": ""add"", ""product"": ""chocolates"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""steaks"", ""quantity"": 12}]"
"Okay stock up on 12 peanut butters, bring me half a dozen ribs, and scrap twelve of them croissants thanks","[{""action"": ""add"", ""product"": ""peanut butters"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""ribs"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""croissants"", ""quantity"": 12}]"
"Okay throw on a few coffees, scrap 15 wines, and also chuck in 7 pickle jars","[{""action"": ""add"", ""product"": ""coffees"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""wines"", ""quantity"": 15}, {""action"": ""add"", ""product"": ""pickle jars"", ""quantity"": 7}]"
"Yo tack on 24 juices, and also lose four teas","[{""action"": ""add"", ""product"": ""juices"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""teas"", ""quantity"": 4}]"
"Toss in nine hot dogs, give me twelve wings in there, and ring up fifteen salmon fillets in there thanks","[{""action"": ""add"", ""product"": ""hot dogs"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""wings"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""salmon fillets"", ""quantity"": 15}]"
"Scrub 11 fries, scan in 11 lotions, and remove eighteen burgers","[{""action"": ""remove"", ""product"": ""fries"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""lotions"", ""quantity"": 11}, {""action"": ""remove"", ""product"": ""burgers"", ""quantity"": 18}]"
"Pull out a couple of them bananas, knock off eight of those quinoa bags, scrap 22 of the pistachios, throw on 6 bacon packs, and also bring me 6 tuna cans cheers","[{""action"": ""remove"", ""product"": ""bananas"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""quinoa bags"", ""quantity"": 8}, {""action"": ""remove"", ""product"": ""pistachios"", ""quantity"": 22}, {""action"": ""add"", ""product"": ""bacon packs"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""tuna cans"", ""quantity"": 6}]"
"Grab me two clams, get rid of 4 buns, give me 20 apples, scrap ten of the baguettes","[{""action"": ""add"", ""product"": ""clams"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""buns"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""apples"", ""quantity"": 20}, {""action"": ""remove"", ""product"": ""baguettes"", ""quantity"": 10}]"
"Yo bring me five drumsticks in there, take out 19 of those smoothies, scrub 23 jalapenos, then get me 5 creams cheers","[{""action"": ""add"", ""product"": ""drumsticks"", ""quantity"": 5}, {""action"": ""remove"", ""product"": ""smoothies"", ""quantity"": 19}, {""action"": ""remove"", ""product"": ""jalapenos"", ""quantity"": 23}, {""action"": ""add"", ""product"": ""creams"", ""quantity"": 5}]"
"Yo pile on half a dozen raspberries, remove half a dozen of the blueberries, drop in 2 pears and scrap ten loaves","[{""action"": ""add"", ""product"": ""raspberries"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""blueberries"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""pears"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""loaves"", ""quantity"": 10}]"
"Yo slap on 15 crackers, get me half a dozen wraps in there, then knock off 13 pineapples, load up with thirteen rice bags","[{""action"": ""add"", ""product"": ""crackers"", ""quantity"": 15}, {""action"": ""add"", ""product"": ""wraps"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""pineapples"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""rice bags"", ""quantity"": 13}]"
"Hey throw on nineteen sandwiches, stock up on 23 lettuces, then pile on a couple shrimp thanks","[{""action"": ""add"", ""product"": ""sandwiches"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""lettuces"", ""quantity"": 23}, {""action"": ""add"", ""product"": ""shrimp"", ""quantity"": 2}]"
